sseqid	Category
-PID|15892312|gi|15891923|ref|NC_003103.1|:388825-390273	T4SS
-PID|15892313|gi|15891923|ref|NC_003103.1|:390270-391274	T4SS
-PID|15892314|gi|15891923|ref|NC_003103.1|:391429-393204	T4SS
-PID|15893140|gi|15891923|ref|NC_003103.1|:1117534-1119966	T4SS
-PID|56416393|ref|NC_004842.2|:c23882-23496	T4SS
-PID|56416394|ref|NC_004842.2|:c24188-23955	T4SS
-PID|56416402|ref|NC_004842.2|:c33541-33143	T4SS
-PID|56416403|ref|NC_004842.2|:c33847-33614	T4SS
-PID|56416413|ref|NC_004842.2|:47834-48067	T4SS
-PID|56416414|ref|NC_004842.2|:48140-48535	T4SS
-PID|56416422|ref|NC_004842.2|:c65242-64841	T4SS
-PID|56416423|ref|NC_004842.2|:67571-67978	T4SS
-PID|56416432|ref|NC_004842.2|:c78587-77775	T4SS
-PID|56416511|ref|NC_004842.2|:175825-176214	T4SS
-PID|56416578|ref|NC_004842.2|:c259331-259077	T4SS
-PID|56416859|ref|NC_004842.2|:c659770-659399	T4SS
-PID|56416860|ref|NC_004842.2|:662843-663076	T4SS
-PID|56416861|ref|NC_004842.2|:663149-663547	T4SS
-PID|56416918|ref|NC_004842.2|:c739900-734837	T4SS
-PID|56416919|ref|NC_004842.2|:c743978-739863	T4SS
-PID|56416920|ref|NC_004842.2|:c747049-743990	T4SS
-PID|56416921|ref|NC_004842.2|:c749738-747102	T4SS
-PID|56416922|ref|NC_004842.2|:c752139-749731	T4SS
-PID|56416923|ref|NC_004842.2|:c752439-752143	T4SS
-PID|56417061|ref|NC_004842.2|:c901157-900783	T4SS
-PID|56417062|ref|NC_004842.2|:c901468-901157	T4SS
-PID|56417100|ref|NC_004842.2|:c958638-956209	T4SS
-PID|56417101|ref|NC_004842.2|:c959145-958771	T4SS
-PID|56417102|ref|NC_004842.2|:c959795-959418	T4SS
-PID|56417103|ref|NC_004842.2|:c961172-960582	T4SS
-PID|56417106|ref|NC_004842.2|:962297-962566	T4SS
-PID|56417107|ref|NC_004842.2|:962633-963028	T4SS
-PID|56417174|ref|NC_004842.2|:c1034896-1034507	T4SS
-PID|56417241|ref|NC_004842.2|:1113315-1113548	T4SS
-PID|56417242|ref|NC_004842.2|:1113621-1114010	T4SS
-PID|56417285|ref|NC_004842.2|:c1157377-1154957	T4SS
-PID|56417286|ref|NC_004842.2|:c1158438-1157425	T4SS
-PID|56417287|ref|NC_004842.2|:c1159817-1158480	T4SS
-PID|56417288|ref|NC_004842.2|:c1160664-1159825	T4SS
-PID|56417289|ref|NC_004842.2|:c1161340-1160651	T4SS
-PID|57238756|gi|57238731|ref|NC_005295.2|:c33570-31165	T4SS
-PID|57238757|gi|57238731|ref|NC_005295.2|:c34609-33611	T4SS
-PID|57238758|gi|57238731|ref|NC_005295.2|:c35979-34633	T4SS
-PID|57238759|gi|57238731|ref|NC_005295.2|:c36803-36000	T4SS
-PID|57238760|gi|57238731|ref|NC_005295.2|:c37485-36787	T4SS
-PID|57239248|gi|57238731|ref|NC_005295.2|:c888340-880973	T4SS
-PID|57239249|gi|57238731|ref|NC_005295.2|:c892947-888358	T4SS
-PID|57239250|gi|57238731|ref|NC_005295.2|:c895684-892949	T4SS
-PID|57239251|gi|57238731|ref|NC_005295.2|:c898287-895822	T4SS
-PID|57239252|gi|57238731|ref|NC_005295.2|:c900728-898326	T4SS
-PID|57239253|gi|57238731|ref|NC_005295.2|:c901021-900728	T4SS
-PID|57239479|gi|57238731|ref|NC_005295.2|:1289048-1289824	T4SS
-PID|57239525|gi|57238731|ref|NC_005295.2|:c1379956-1377584	T4SS
-PID|57239526|gi|57238731|ref|NC_005295.2|:c1382011-1381634	T4SS
-PID|57239527|gi|57238731|ref|NC_005295.2|:c1382643-1382305	T4SS
-PID|57239528|gi|57238731|ref|NC_005295.2|:c1383944-1383588	T4SS
-PID|57239529|gi|57238731|ref|NC_005295.2|:c1385781-1385407	T4SS
-PID|51473241|gi|51473215|ref|NC_006142.1|:c33143-29679	T4SS
-PID|51473242|gi|51473215|ref|NC_006142.1|:c35928-33268	T4SS
-PID|51473243|gi|51473215|ref|NC_006142.1|:c39005-36090	T4SS
-PID|51473244|gi|51473215|ref|NC_006142.1|:c41033-39009	T4SS
-PID|51473245|gi|51473215|ref|NC_006142.1|:c44427-41020	T4SS
-PID|51473246|gi|51473215|ref|NC_006142.1|:c46963-44546	T4SS
-PID|51473247|gi|51473215|ref|NC_006142.1|:c47423-47136	T4SS
-PID|51473390|gi|51473215|ref|NC_006142.1|:230866-231252	T4SS
-PID|51473482|gi|51473215|ref|NC_006142.1|:c352291-351539	T4SS
-PID|51473483|gi|51473215|ref|NC_006142.1|:c352991-352293	T4SS
-PID|51473485|gi|51473215|ref|NC_006142.1|:353669-354400	T4SS
-PID|51473486|gi|51473215|ref|NC_006142.1|:354387-354863	T4SS
-PID|51473487|gi|51473215|ref|NC_006142.1|:354946-356397	T4SS
-PID|51473488|gi|51473215|ref|NC_006142.1|:356394-357398	T4SS
-PID|51473489|gi|51473215|ref|NC_006142.1|:357721-359496	T4SS
-PID|51473952|gi|51473215|ref|NC_006142.1|:982177-984609	T4SS
-PID|58578677|gi|58578664|ref|NC_006832.1|:c14519-12114	T4SS
-PID|58578678|gi|58578664|ref|NC_006832.1|:c15558-14560	T4SS
-PID|58578679|gi|58578664|ref|NC_006832.1|:c16928-15582	T4SS
-PID|58578680|gi|58578664|ref|NC_006832.1|:c17752-16949	T4SS
-PID|58578681|gi|58578664|ref|NC_006832.1|:c18434-17736	T4SS
-PID|58579211|gi|58578664|ref|NC_006832.1|:c867902-863430	T4SS
-PID|58579212|gi|58578664|ref|NC_006832.1|:c872629-867920	T4SS
-PID|58579213|gi|58578664|ref|NC_006832.1|:c875246-872511	T4SS
-PID|58579214|gi|58578664|ref|NC_006832.1|:c877855-875384	T4SS
-PID|58579215|gi|58578664|ref|NC_006832.1|:c880293-877888	T4SS
-PID|58579216|gi|58578664|ref|NC_006832.1|:c880589-880290	T4SS
-PID|58579457|gi|58578664|ref|NC_006832.1|:1267138-1267914	T4SS
-PID|58579508|gi|58578664|ref|NC_006832.1|:c1358044-1355672	T4SS
-PID|58579509|gi|58578664|ref|NC_006832.1|:c1360132-1359722	T4SS
-PID|58579510|gi|58578664|ref|NC_006832.1|:c1360758-1360393	T4SS
-PID|58579511|gi|58578664|ref|NC_006832.1|:c1362038-1361676	T4SS
-PID|58579512|gi|58578664|ref|NC_006832.1|:c1363881-1363495	T4SS
-PID|58584537|gi|58584261|ref|NC_006833.1|:365277-365960	T4SS
-PID|58584538|gi|58584261|ref|NC_006833.1|:365947-366753	T4SS
-PID|58584539|gi|58584261|ref|NC_006833.1|:366770-368266	T4SS
-PID|58584540|gi|58584261|ref|NC_006833.1|:368268-369275	T4SS
-PID|58584541|gi|58584261|ref|NC_006833.1|:369289-371319	T4SS
-PID|58584848|gi|58584261|ref|NC_006833.1|:772818-773606	T4SS
-PID|58585007|gi|58584261|ref|NC_006833.1|:c989007-986653	T4SS
-PID|58585050|gi|58584261|ref|NC_006833.1|:c1055067-1051828	T4SS
-PID|58585051|gi|58584261|ref|NC_006833.1|:c1058339-1055217	T4SS
-PID|58585053|gi|58584261|ref|NC_006833.1|:c1063428-1060804	T4SS
-PID|58585054|gi|58584261|ref|NC_006833.1|:c1065826-1063421	T4SS
-PID|58585055|gi|58584261|ref|NC_006833.1|:c1066132-1065836	T4SS
-PID|67458479|gi|67458392|ref|NC_007109.1|:91502-91789	T4SS
-PID|67458480|gi|67458392|ref|NC_007109.1|:91953-94370	T4SS
-PID|67458481|gi|67458392|ref|NC_007109.1|:94545-97961	T4SS
-PID|67458482|gi|67458392|ref|NC_007109.1|:97948-99966	T4SS
-PID|67458483|gi|67458392|ref|NC_007109.1|:99973-102906	T4SS
-PID|67458484|gi|67458392|ref|NC_007109.1|:103135-105807	T4SS
-PID|67458485|gi|67458392|ref|NC_007109.1|:105951-109418	T4SS
-PID|67458854|gi|67458392|ref|NC_007109.1|:c492225-491473	T4SS
-PID|67458855|gi|67458392|ref|NC_007109.1|:c492925-492227	T4SS
-PID|67458857|gi|67458392|ref|NC_007109.1|:493616-494347	T4SS
-PID|67458858|gi|67458392|ref|NC_007109.1|:494334-494810	T4SS
-PID|67458859|gi|67458392|ref|NC_007109.1|:494905-496350	T4SS
-PID|67458860|gi|67458392|ref|NC_007109.1|:496347-497351	T4SS
-PID|67458861|gi|67458392|ref|NC_007109.1|:497672-499447	T4SS
-PID|67459467|gi|67458392|ref|NC_007109.1|:c1142677-1142318	T4SS
-PID|67459642|gi|67458392|ref|NC_007109.1|:1322075-1324507	T4SS
-PID|73666651|gi|73666633|ref|NC_007354.1|:c22002-19831	T4SS
-PID|73666652|gi|73666633|ref|NC_007354.1|:c23039-22041	T4SS
-PID|73666653|gi|73666633|ref|NC_007354.1|:c24393-23056	T4SS
-PID|73666654|gi|73666633|ref|NC_007354.1|:c25239-24415	T4SS
-PID|73666655|gi|73666633|ref|NC_007354.1|:c25930-25226	T4SS
-PID|73667147|gi|73666633|ref|NC_007354.1|:c768862-762770	T4SS
-PID|73667148|gi|73666633|ref|NC_007354.1|:c773233-768899	T4SS
-PID|73667149|gi|73666633|ref|NC_007354.1|:c776044-773237	T4SS
-PID|73667150|gi|73666633|ref|NC_007354.1|:c778726-776207	T4SS
-PID|73667151|gi|73666633|ref|NC_007354.1|:c781166-778764	T4SS
-PID|73667152|gi|73666633|ref|NC_007354.1|:c781471-781166	T4SS
-PID|73667400|gi|73666633|ref|NC_007354.1|:1104922-1105734	T4SS
-PID|73667452|gi|73666633|ref|NC_007354.1|:c1186650-1184275	T4SS
-PID|73667453|gi|73666633|ref|NC_007354.1|:c1187801-1187439	T4SS
-PID|73667454|gi|73666633|ref|NC_007354.1|:c1188238-1187873	T4SS
-PID|73667455|gi|73666633|ref|NC_007354.1|:c1190132-1189755	T4SS
-PID|88607651|gi|88606690|ref|NC_007797.1|:c87207-86392	T4SS
-PID|88607882|gi|88606690|ref|NC_007797.1|:365015-365308	T4SS
-PID|88607176|gi|88606690|ref|NC_007797.1|:365309-367714	T4SS
-PID|88607323|gi|88606690|ref|NC_007797.1|:367707-370247	T4SS
-PID|88607745|gi|88606690|ref|NC_007797.1|:370385-373171	T4SS
-PID|88607035|gi|88606690|ref|NC_007797.1|:373184-377617	T4SS
-PID|88607561|gi|88606690|ref|NC_007797.1|:377638-384720	T4SS
-PID|88606719|gi|88606690|ref|NC_007797.1|:c431842-431711	T4SS
-PID|88606981|gi|88606690|ref|NC_007797.1|:c432943-432110	T4SS
-PID|88607351|gi|88606690|ref|NC_007797.1|:c1194178-1191845	T4SS
-PID|88606826|gi|88606690|ref|NC_007797.1|:c1194757-1194386	T4SS
-PID|88607435|gi|88606690|ref|NC_007797.1|:c1195456-1195097	T4SS
-PID|88606713|gi|88606690|ref|NC_007797.1|:c1195850-1195476	T4SS
-PID|88607463|gi|88606690|ref|NC_007797.1|:c1197075-1196716	T4SS
-PID|88606742|gi|88606690|ref|NC_007797.1|:c1198297-1197935	T4SS
-PID|88607171|gi|88606690|ref|NC_007797.1|:c1199893-1199459	T4SS
-PID|88607860|gi|88606690|ref|NC_007797.1|:c1203044-1202673	T4SS
-PID|88607390|gi|88606690|ref|NC_007797.1|:c1203486-1203100	T4SS
-PID|88607785|gi|88606690|ref|NC_007797.1|:c1462420-1460198	T4SS
-PID|88607229|gi|88606690|ref|NC_007797.1|:c1463470-1462472	T4SS
-PID|88607929|gi|88606690|ref|NC_007797.1|:c1464821-1463517	T4SS
-PID|88607325|gi|88606690|ref|NC_007797.1|:c1465690-1464845	T4SS
-PID|88607942|gi|88606690|ref|NC_007797.1|:c1466390-1465674	T4SS
-PID|88608055|ref|NC_007798.1|:c179218-178418	T4SS
-PID|88608007|ref|NC_007798.1|:c660496-658571	T4SS
-PID|88608308|ref|NC_007798.1|:c661522-660527	T4SS
-PID|88608478|ref|NC_007798.1|:c662901-661528	T4SS
-PID|88608571|ref|NC_007798.1|:c663630-662908	T4SS
-PID|88608885|ref|NC_007798.1|:c664294-663617	T4SS
-PID|88608766|ref|NC_007798.1|:c762322-758873	T4SS
-PID|88608816|ref|NC_007798.1|:c765761-762252	T4SS
-PID|88607975|ref|NC_007798.1|:c768291-765772	T4SS
-PID|88607976|ref|NC_007798.1|:c770929-768308	T4SS
-PID|88608419|ref|NC_007798.1|:c773337-770926	T4SS
-PID|88608247|ref|NC_007798.1|:c773636-773340	T4SS
-PID|58616740|gi|58616727|ref|NC_006831.1|:c14572-12170	T4SS
-PID|58616741|gi|58616727|ref|NC_006831.1|:c15611-14613	T4SS
-PID|58616742|gi|58616727|ref|NC_006831.1|:c16975-15635	T4SS
-PID|58616743|gi|58616727|ref|NC_006831.1|:c17799-16996	T4SS
-PID|58616744|gi|58616727|ref|NC_006831.1|:c18481-17783	T4SS
-PID|58617263|gi|58616727|ref|NC_006831.1|:c863454-856552	T4SS
-PID|58617264|gi|58616727|ref|NC_006831.1|:c868247-863472	T4SS
-PID|58617265|gi|58616727|ref|NC_006831.1|:c870861-868129	T4SS
-PID|58617266|gi|58616727|ref|NC_006831.1|:c873464-870999	T4SS
-PID|58617267|gi|58616727|ref|NC_006831.1|:c875902-873497	T4SS
-PID|58617268|gi|58616727|ref|NC_006831.1|:c876198-875899	T4SS
-PID|58617511|gi|58616727|ref|NC_006831.1|:1254693-1255469	T4SS
-PID|58617562|gi|58616727|ref|NC_006831.1|:c1345533-1343161	T4SS
-PID|58617563|gi|58616727|ref|NC_006831.1|:c1347622-1347206	T4SS
-PID|58617564|gi|58616727|ref|NC_006831.1|:c1348241-1347876	T4SS
-PID|58617565|gi|58616727|ref|NC_006831.1|:c1349495-1349154	T4SS
-PID|58617566|gi|58616727|ref|NC_006831.1|:c1351345-1350971	T4SS
-PID|148284000|gi|148283997|ref|NC_009488.1|:2998-3678	T4SS
-PID|148284001|gi|148283997|ref|NC_009488.1|:3698-4099	T4SS
-PID|148284002|gi|148283997|ref|NC_009488.1|:4099-5628	T4SS
-PID|148284003|gi|148283997|ref|NC_009488.1|:5628-6617	T4SS
-PID|148284004|gi|148283997|ref|NC_009488.1|:6617-8389	T4SS
-PID|148284156|gi|148283997|ref|NC_009488.1|:279441-281657	T4SS
-PID|148284180|gi|148283997|ref|NC_009488.1|:c333223-332462	T4SS
-PID|148284181|gi|148283997|ref|NC_009488.1|:c333914-333213	T4SS
-PID|148284540|gi|148283997|ref|NC_009488.1|:924051-926504	T4SS
-PID|148285049|gi|148283997|ref|NC_009488.1|:1876748-1877035	T4SS
-PID|148285050|gi|148283997|ref|NC_009488.1|:1877046-1879463	T4SS
-PID|148285051|gi|148283997|ref|NC_009488.1|:1879463-1881910	T4SS
-PID|148285052|gi|148283997|ref|NC_009488.1|:1881932-1885804	T4SS
-PID|148285053|gi|148283997|ref|NC_009488.1|:1885858-1889133	T4SS
-PID|148285054|gi|148283997|ref|NC_009488.1|:1889126-1891693	T4SS
-PID|189182909|ref|NC_010793.1|:c7430-4977	T4SS
-PID|189183676|ref|NC_010793.1|:799272-799559	T4SS
-PID|189183677|ref|NC_010793.1|:799570-801987	T4SS
-PID|189183678|ref|NC_010793.1|:801987-804434	T4SS
-PID|189183679|ref|NC_010793.1|:804456-808343	T4SS
-PID|189183680|ref|NC_010793.1|:808397-811669	T4SS
-PID|189183681|ref|NC_010793.1|:811662-814226	T4SS
-PID|189183828|ref|NC_010793.1|:963611-963967	T4SS
-PID|189183829|ref|NC_010793.1|:963983-964384	T4SS
-PID|189183984|ref|NC_010793.1|:1108251-1108952	T4SS
-PID|189183985|ref|NC_010793.1|:1108942-1109703	T4SS
-PID|189184311|ref|NC_010793.1|:1437129-1439345	T4SS
-PID|189184474|ref|NC_010793.1|:c1595867-1594095	T4SS
-PID|189184475|ref|NC_010793.1|:c1596856-1595867	T4SS
-PID|189184476|ref|NC_010793.1|:c1598385-1596856	T4SS
-PID|189184477|ref|NC_010793.1|:c1598822-1598385	T4SS
-PID|189184478|ref|NC_010793.1|:c1599486-1598806	T4SS
-PID|341583366|gi|341583222|ref|NC_015866.1|:136896-137183	T4SS
-PID|341583367|gi|341583222|ref|NC_015866.1|:137399-139816	T4SS
-PID|341583368|gi|341583222|ref|NC_015866.1|:139934-142936	T4SS
-PID|341583369|gi|341583222|ref|NC_015866.1|:142923-144938	T4SS
-PID|341583370|gi|341583222|ref|NC_015866.1|:144945-147845	T4SS
-PID|341583371|gi|341583222|ref|NC_015866.1|:148017-150692	T4SS
-PID|341583372|gi|341583222|ref|NC_015866.1|:150845-154306	T4SS
-PID|341583471|gi|341583222|ref|NC_015866.1|:256959-257318	T4SS
-PID|341583616|gi|341583222|ref|NC_015866.1|:c391671-390919	T4SS
-PID|341583617|gi|341583222|ref|NC_015866.1|:c392371-391673	T4SS
-PID|341583619|gi|341583222|ref|NC_015866.1|:393064-393795	T4SS
-PID|341583620|gi|341583222|ref|NC_015866.1|:393782-394255	T4SS
-PID|341583621|gi|341583222|ref|NC_015866.1|:394437-395885	T4SS
-PID|341583622|gi|341583222|ref|NC_015866.1|:395882-396886	T4SS
-PID|341583623|gi|341583222|ref|NC_015866.1|:397039-398814	T4SS
-PID|341584370|gi|341583222|ref|NC_015866.1|:1131660-1134092	T4SS
-PID|339319598|gi|339319317|ref|NC_015722.1|:c270612-268366	T4SS
-PID|339319741|gi|339319317|ref|NC_015722.1|:c415011-413626	T4SS
-PID|339319742|gi|339319317|ref|NC_015722.1|:c416423-415440	T4SS
-PID|339319743|gi|339319317|ref|NC_015722.1|:c417898-416420	T4SS
-PID|339319744|gi|339319317|ref|NC_015722.1|:c418657-417944	T4SS
-PID|339319745|gi|339319317|ref|NC_015722.1|:c419348-418641	T4SS
-PID|339319987|gi|339319317|ref|NC_015722.1|:c665336-663237	T4SS
-PID|339319996|gi|339319317|ref|NC_015722.1|:680352-680642	T4SS
-PID|339320069|gi|339319317|ref|NC_015722.1|:c754247-751689	T4SS
-PID|339320170|gi|339319317|ref|NC_015722.1|:c843071-842292	T4SS
-PID|339320171|gi|339319317|ref|NC_015722.1|:c843785-843075	T4SS
-PID|54295865|gi|54295843|ref|NC_006365.1|:18713-19036	T4SS
-PID|54295866|gi|54295843|ref|NC_006365.1|:19026-19316	T4SS
-PID|54295867|gi|54295843|ref|NC_006365.1|:19321-19878	T4SS
-PID|54295868|gi|54295843|ref|NC_006365.1|:19875-20594	T4SS
-PID|54295869|gi|54295843|ref|NC_006365.1|:20609-22063	T4SS
-PID|54295871|gi|54295843|ref|NC_006365.1|:22313-24889	T4SS
-PID|54295873|gi|54295843|ref|NC_006365.1|:25211-25837	T4SS
-PID|54295874|gi|54295843|ref|NC_006365.1|:25849-26844	T4SS
-PID|54295875|gi|54295843|ref|NC_006365.1|:26861-27523	T4SS
-PID|54295876|gi|54295843|ref|NC_006365.1|:27516-29315	T4SS
-PID|54295877|gi|54295843|ref|NC_006365.1|:29312-30100	T4SS
-PID|54295879|gi|54295843|ref|NC_006365.1|:30612-31988	T4SS
-PID|54295880|gi|54295843|ref|NC_006365.1|:31985-34744	T4SS
-PID|54295881|gi|54295843|ref|NC_006365.1|:34823-36826	T4SS
-PID|54295882|gi|54295843|ref|NC_006365.1|:36848-42715	T4SS
-PID|308051519|gi|308051505|ref|NC_014544.1|:12373-12696	T4SS
-PID|308051520|gi|308051505|ref|NC_014544.1|:12686-12976	T4SS
-PID|308051521|gi|308051505|ref|NC_014544.1|:12981-13538	T4SS
-PID|308051522|gi|308051505|ref|NC_014544.1|:13535-14254	T4SS
-PID|308051523|gi|308051505|ref|NC_014544.1|:14269-15723	T4SS
-PID|308051525|gi|308051505|ref|NC_014544.1|:15970-18546	T4SS
-PID|308051527|gi|308051505|ref|NC_014544.1|:18868-19494	T4SS
-PID|308051528|gi|308051505|ref|NC_014544.1|:19506-20501	T4SS
-PID|308051529|gi|308051505|ref|NC_014544.1|:20518-21180	T4SS
-PID|308051530|gi|308051505|ref|NC_014544.1|:21173-22972	T4SS
-PID|308051531|gi|308051505|ref|NC_014544.1|:22969-23757	T4SS
-PID|308051533|gi|308051505|ref|NC_014544.1|:24241-25644	T4SS
-PID|308051534|gi|308051505|ref|NC_014544.1|:25641-28400	T4SS
-PID|308051535|gi|308051505|ref|NC_014544.1|:28437-30434	T4SS
-PID|308051536|gi|308051505|ref|NC_014544.1|:30453-36323	T4SS
-PID|152998526|gi|152998483|ref|NC_009661.1|:c47561-41601	T4SS
-PID|152998527|gi|152998483|ref|NC_009661.1|:c49939-47813	T4SS
-PID|152998529|gi|152998483|ref|NC_009661.1|:c53323-50513	T4SS
-PID|152998530|gi|152998483|ref|NC_009661.1|:c54714-53326	T4SS
-PID|152998533|gi|152998483|ref|NC_009661.1|:c56985-56110	T4SS
-PID|152998534|gi|152998483|ref|NC_009661.1|:c58796-56982	T4SS
-PID|152998535|gi|152998483|ref|NC_009661.1|:c59530-58793	T4SS
-PID|152998536|gi|152998483|ref|NC_009661.1|:c60566-59553	T4SS
-PID|152998537|gi|152998483|ref|NC_009661.1|:c61257-60553	T4SS
-PID|152998539|gi|152998483|ref|NC_009661.1|:c64215-61627	T4SS
-PID|152998540|gi|152998483|ref|NC_009661.1|:c64662-64219	T4SS
-PID|152998541|gi|152998483|ref|NC_009661.1|:c66221-64695	T4SS
-PID|152998542|gi|152998483|ref|NC_009661.1|:c67036-66218	T4SS
-PID|152998543|gi|152998483|ref|NC_009661.1|:c67602-67036	T4SS
-PID|152998544|gi|152998483|ref|NC_009661.1|:c67945-67643	T4SS
-PID|152998545|gi|152998483|ref|NC_009661.1|:c68320-67949	T4SS
-PID|326326043|gi|326325966|ref|NC_015156.1|:c120357-114682	T4SS
-PID|326326044|gi|326325966|ref|NC_015156.1|:c122456-120381	T4SS
-PID|326326046|gi|326325966|ref|NC_015156.1|:c125976-123157	T4SS
-PID|326326047|gi|326325966|ref|NC_015156.1|:c127394-125973	T4SS
-PID|326326049|gi|326325966|ref|NC_015156.1|:c128566-127808	T4SS
-PID|326326050|gi|326325966|ref|NC_015156.1|:c130290-128563	T4SS
-PID|326326051|gi|326325966|ref|NC_015156.1|:c130907-130287	T4SS
-PID|326326052|gi|326325966|ref|NC_015156.1|:c131881-130877	T4SS
-PID|326326053|gi|326325966|ref|NC_015156.1|:c132549-131878	T4SS
-PID|326326054|gi|326325966|ref|NC_015156.1|:c135331-132752	T4SS
-PID|326326055|gi|326325966|ref|NC_015156.1|:c135747-135346	T4SS
-PID|326326056|gi|326325966|ref|NC_015156.1|:c137231-135744	T4SS
-PID|326326057|gi|326325966|ref|NC_015156.1|:c137961-137221	T4SS
-PID|326326058|gi|326325966|ref|NC_015156.1|:c138527-137958	T4SS
-PID|326326059|gi|326325966|ref|NC_015156.1|:c139157-138861	T4SS
-PID|315500708|gi|315500677|ref|NC_014819.1|:c46260-43117	T4SS
-PID|315500709|gi|315500677|ref|NC_014819.1|:c48875-46260	T4SS
-PID|315500717|gi|315500677|ref|NC_014819.1|:53447-53707	T4SS
-PID|315500743|gi|315500677|ref|NC_014819.1|:80610-80891	T4SS
-PID|315500744|gi|315500677|ref|NC_014819.1|:80892-81491	T4SS
-PID|315500745|gi|315500677|ref|NC_014819.1|:81497-82207	T4SS
-PID|315500746|gi|315500677|ref|NC_014819.1|:82207-83535	T4SS
-PID|315500748|gi|315500677|ref|NC_014819.1|:84343-84789	T4SS
-PID|315500749|gi|315500677|ref|NC_014819.1|:84786-87533	T4SS
-PID|315500753|gi|315500677|ref|NC_014819.1|:88778-89410	T4SS
-PID|315500754|gi|315500677|ref|NC_014819.1|:89407-90417	T4SS
-PID|315500755|gi|315500677|ref|NC_014819.1|:90407-91138	T4SS
-PID|315500756|gi|315500677|ref|NC_014819.1|:91135-92958	T4SS
-PID|315500757|gi|315500677|ref|NC_014819.1|:92963-93886	T4SS
-PID|315500758|gi|315500677|ref|NC_014819.1|:93898-95283	T4SS
-PID|315500759|gi|315500677|ref|NC_014819.1|:95293-98235	T4SS
-PID|153971616|gi|153971581|ref|NC_009702.1|:20379-20666	T4SS
-PID|153971617|gi|153971581|ref|NC_009702.1|:20676-20978	T4SS
-PID|153971618|gi|153971581|ref|NC_009702.1|:20993-21568	T4SS
-PID|153971619|gi|153971581|ref|NC_009702.1|:21555-22340	T4SS
-PID|153971620|gi|153971581|ref|NC_009702.1|:22330-23862	T4SS
-PID|153971622|gi|153971581|ref|NC_009702.1|:24273-26822	T4SS
-PID|153971623|gi|153971581|ref|NC_009702.1|:26785-27504	T4SS
-PID|153971624|gi|153971581|ref|NC_009702.1|:27501-28511	T4SS
-PID|153971626|gi|153971581|ref|NC_009702.1|:28768-29481	T4SS
-PID|153971627|gi|153971581|ref|NC_009702.1|:29518-31242	T4SS
-PID|153971628|gi|153971581|ref|NC_009702.1|:31290-32069	T4SS
-PID|153971630|gi|153971581|ref|NC_009702.1|:32497-33903	T4SS
-PID|153971631|gi|153971581|ref|NC_009702.1|:33907-36720	T4SS
-PID|153971636|gi|153971581|ref|NC_009702.1|:40171-42270	T4SS
-PID|153971637|gi|153971581|ref|NC_009702.1|:42389-48163	T4SS
-PID|116687168|gi|116687164|ref|NC_008545.1|:3155-3766	T4SS
-PID|116687169|gi|116687164|ref|NC_008545.1|:4030-4509	T4SS
-PID|116687170|gi|116687164|ref|NC_008545.1|:4502-5824	T4SS
-PID|116687176|gi|116687164|ref|NC_008545.1|:9057-9737	T4SS
-PID|116687177|gi|116687164|ref|NC_008545.1|:9752-12346	T4SS
-PID|116687180|gi|116687164|ref|NC_008545.1|:13734-14375	T4SS
-PID|116687182|gi|116687164|ref|NC_008545.1|:15111-16142	T4SS
-PID|116687183|gi|116687164|ref|NC_008545.1|:16139-16927	T4SS
-PID|116687185|gi|116687164|ref|NC_008545.1|:18210-19490	T4SS
-PID|116687189|gi|116687164|ref|NC_008545.1|:21393-22202	T4SS
-PID|116687190|gi|116687164|ref|NC_008545.1|:22202-23647	T4SS
-PID|116687191|gi|116687164|ref|NC_008545.1|:23644-27585	T4SS
-PID|116687317|gi|116687164|ref|NC_008545.1|:157460-159568	T4SS
-PID|116687318|gi|116687164|ref|NC_008545.1|:159575-162469	T4SS
-PID|113473799|gi|113473678|ref|NC_008308.1|:123109-123393	T4SS
